Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Greenwood-Coxwell,43.6726123109,-79.3243180234,Motimahal,43.672174809921415,-79.32253200796698,Indian Restaurant
Greenwood-Coxwell,43.6726123109,-79.3243180234,Bombay Chowpatty,43.67187525209221,-79.32411369274648,Indian Restaurant
Greenwood-Coxwell,43.6726123109,-79.3243180234,Haandi 2000,43.67192914440453,-79.32366244535852,Indian Restaurant
Greenwood-Coxwell,43.6726123109,-79.3243180234,Regency Restaurant,43.672118220823734,-79.3224739756517,Indian Restaurant
Greenwood-Coxwell,43.6726123109,-79.3243180234,Gautama,43.67215025713003,-79.32287710601119,Indian Restaurant
Greenwood-Coxwell,43.6726123109,-79.3243180234,Baldev Paan House,43.671861012130975,-79.3236844528519,Indian Restaurant
Greenwood-Coxwell,43.6726123109,-79.3243180234,The Famous Indian Restaurant,43.672339,-79.321941,Indian Restaurant
Greenwood-Coxwell,43.6726123109,-79.3243180234,Lahori Taste & Burger House,43.6716559063876,-79.32458125378369,Indian Restaurant
Greenwood-Coxwell,43.6726123109,-79.3243180234,Desi Burger & Chaat House,43.67170831818089,-79.32461426469615,Indian Restaurant
Greenwood-Coxwell,43.6726123109,-79.3243180234,Chandni Chowk,43.672316,-79.322638,Indian Restaurant
Greenwood-Coxwell,43.6726123109,-79.3243180234,Two Headed Dog,43.6725782685344,-79.3207519085478,Indian Restaurant
Greenwood-Coxwell,43.6726123109,-79.3243180234,Hakka Wow,43.672282,-79.322126,Indian Chinese Restaurant
Greenwood-Coxwell,43.6726123109,-79.3243180234,Karma's Kitchen,43.671905,-79.323117,Tibetan Restaurant
Henry Farm,43.7711441425,-79.3412406671,Tekka Sushi,43.77417136429855,-79.3404009228877,Japanese Restaurant
Henry Farm,43.7711441425,-79.3412406671,Beijing Hotpot 后海•味北京火鍋,43.774075,-79.340355,Chinese Restaurant
Henry Farm,43.7711441425,-79.3412406671,Iqbal Kebab & Sweets Centre,43.77403162703689,-79.34100273705522,Indian Restaurant
High Park North,43.6575649139,-79.4663021661,Wasabi restaurant,43.65389077524994,-79.4656230679458,Japanese Restaurant
Hillcrest Village,43.8029878281,-79.3548039999,Yoko Japanese Korean Restaurant,43.8049821,-79.354616,Japanese Restaurant
Humber Heights-Westmount,43.6922328007,-79.5224162029,Gardenia House Chinese Food,43.69563022072285,-79.52048054521903,Chinese Restaurant
Ionview,43.735364407700004,-79.27247049420002,Chung Moi,43.73232776751296,-79.26932737877392,Chinese Restaurant
Ionview,43.735364407700004,-79.27247049420002,Lin Chinese Restaurant,43.735107,-79.276122,Chinese Restaurant
Ionview,43.735364407700004,-79.27247049420002,Sinopino,43.73280757784582,-79.26861647072731,Filipino Restaurant
Islington-City Centre West,43.6334633497,-79.5433165354,Taste of Thailand Cuisine,43.63592844376696,-79.54078546433666,Thai Restaurant
Islington-City Centre West,43.6334633497,-79.5433165354,Mekong River Restaurant,43.632642961028864,-79.54418447088408,Vietnamese Restaurant
Junction Area,43.6678897668,-79.47143987359999,Curry Twist,43.66558068434231,-79.47054074311107,Indian Restaurant
Junction Area,43.6678897668,-79.47143987359999,Isaan Der,43.665311,-79.468078,Thai Restaurant
Junction Area,43.6678897668,-79.47143987359999,Pho Huong,43.665317424998065,-79.46854833967228,Vietnamese Restaurant
Junction Area,43.6678897668,-79.47143987359999,Lan Sushi,43.665507174321554,-79.46882453117938,Sushi Restaurant
Junction Area,43.6678897668,-79.47143987359999,The Friendly Thai,43.665540244616984,-79.47048031151444,Thai Restaurant
Junction Area,43.6678897668,-79.47143987359999,North of Bombay,43.665518,-79.469361,Indian Restaurant
Junction Area,43.6678897668,-79.47143987359999,Leela Indian Food Bar,43.665326029741365,-79.47330594062805,Indian Restaurant
Keelesdale-Eglinton West,43.6857274725,-79.4714371062,Green Island Chinese Restaurant,43.682164,-79.471603,Chinese Restaurant
Keelesdale-Eglinton West,43.6857274725,-79.4714371062,Kokyo Japanese Restaurant,43.682316,-79.47113,Sushi Restaurant
Kensington-Chinatown,43.653554131599996,-79.3972398768,Saigon Lotus Restaurant,43.654310800343325,-79.39922450076845,Vietnamese Restaurant
Kensington-Chinatown,43.653554131599996,-79.3972398768,Banh Mi Nguyen Huong,43.653628006211044,-79.3983759881993,Asian Restaurant
Kensington-Chinatown,43.653554131599996,-79.3972398768,Fudao Noodle House,43.654645274716124,-79.39887355126278,Noodle House
Kensington-Chinatown,43.653554131599996,-79.3972398768,Asian Legend 味香村,43.65360271388312,-79.39504693953127,Chinese Restaurant
Kensington-Chinatown,43.653554131599996,-79.3972398768,Dumpling House,43.65386003934455,-79.3985583639792,Dumpling Restaurant
Kensington-Chinatown,43.653554131599996,-79.3972398768,Xam Yu,43.655108332302866,-79.39888232423317,Chinese Restaurant
Kensington-Chinatown,43.653554131599996,-79.3972398768,Banh Mi Ba Le,43.652682829524515,-79.39907807640702,Vietnamese Restaurant
Kensington-Chinatown,43.653554131599996,-79.3972398768,New Sky Restaurant 小沙田食家,43.65533674412141,-79.39889716243826,Chinese Restaurant
Kensington-Chinatown,43.653554131599996,-79.3972398768,Dim Sum King Seafood Restaurant,43.653503,-79.395405,Dim Sum Restaurant
Kensington-Chinatown,43.653554131599996,-79.3972398768,Thai Country Kitchen,43.65615859831661,-79.39942261134613,Thai Restaurant
Kensington-Chinatown,43.653554131599996,-79.3972398768,Yummy Yummy Dumpling 口口香餃子館,43.65369918349761,-79.39625877650388,Dumpling Restaurant
Kensington-Chinatown,43.653554131599996,-79.3972398768,Sang Ho Seafood Restaurant,43.65274725995042,-79.39902086744584,Chinese Restaurant
Kensington-Chinatown,43.653554131599996,-79.3972398768,House of Gourmet 滿庭芳,43.653273281195816,-79.39722973434182,Chinese Restaurant
Kensington-Chinatown,43.653554131599996,-79.3972398768,Swatow Restaurant 汕頭小食家,43.65386562507761,-79.39833353339202,Chinese Restaurant
Kensington-Chinatown,43.653554131599996,-79.3972398768,Ka Chi Korean Restaurant,43.654306552286656,-79.3992765578534,Korean Restaurant
Kensington-Chinatown,43.653554131599996,-79.3972398768,Thai Noodle,43.655029914507416,-79.3994555192592,Thai Restaurant
Kensington-Chinatown,43.653554131599996,-79.3972398768,FILM CAFE,43.65510856565147,-79.40234241534543,Japanese Restaurant
Kensington-Chinatown,43.653554131599996,-79.3972398768,Pho Hung,43.654434,-79.398883,Vietnamese Restaurant
Kensington-Chinatown,43.653554131599996,-79.3972398768,Koh Lipe,43.655933,-79.39348,Thai Restaurant
Kensington-Chinatown,43.653554131599996,-79.3972398768,Homemade Ramen 蘭州拉麵,43.65233637238558,-79.39777996857809,Noodle House
Kensington-Chinatown,43.653554131599996,-79.3972398768,Anh Dao,43.6562166496578,-79.39926507682435,Vietnamese Restaurant
Kensington-Chinatown,43.653554131599996,-79.3972398768,Juicy Dumpling,43.652722483150555,-79.39849796387996,Dumpling Restaurant
Kensington-Chinatown,43.653554131599996,-79.3972398768,Mother's Dumplings,43.65710501801941,-79.39955196237875,Dumpling Restaurant
Kensington-Chinatown,43.653554131599996,-79.3972398768,Rosewood Chinese Cuisine,43.65317123090316,-79.39670982441321,Chinese Restaurant
Kensington-Chinatown,43.653554131599996,-79.3972398768,Tibet Cafe & Bar,43.6539054314834,-79.40027640666096,Chinese Restaurant
Kensington-Chinatown,43.653554131599996,-79.3972398768,Kinton Ramen,43.65579361535061,-79.39404723909021,Japanese Restaurant
Kensington-Chinatown,43.653554131599996,-79.3972398768,富來小廚 Sang's Great Seafood Restaurant,43.655145815292926,-79.39871246445931,Chinese Restaurant
Kensington-Chinatown,43.653554131599996,-79.3972398768,Bun Saigon Vietnamese Restaurant,43.651676463481216,-79.39765619789816,Asian Restaurant
Kensington-Chinatown,43.653554131599996,-79.3972398768,Rol Jui Seafood Restaurant,43.65315284886056,-79.39687676028686,Chinese Restaurant
Kensington-Chinatown,43.653554131599996,-79.3972398768,Origination,43.65344293243661,-79.39552035470676,Noodle House
Kensington-Chinatown,43.653554131599996,-79.3972398768,Rol San Restaurant 龍笙棧,43.65431754076345,-79.39864998374682,Dim Sum Restaurant
Kensington-Chinatown,43.653554131599996,-79.3972398768,Taste of China,43.65403781840842,-79.39859786327129,Chinese Restaurant
Kensington-Chinatown,43.653554131599996,-79.3972398768,Hey Noodles,43.653201144370804,-79.39696241869383,Noodle House
Kensington-Chinatown,43.653554131599996,-79.3972398768,Sichuan Garden,43.65561823186412,-79.39881299726999,Asian Restaurant
Kensington-Chinatown,43.653554131599996,-79.3972398768,Happy Lamb Hot Pot,43.65342480153694,-79.39543582895277,Chinese Restaurant
Kensington-Chinatown,43.653554131599996,-79.3972398768,Seor Ak San,43.655445703873134,-79.39906312458224,Korean Restaurant
Kensington-Chinatown,43.653554131599996,-79.3972398768,New Ho King,43.656118589279046,-79.39943704195525,Chinese Restaurant
Kensington-Chinatown,43.653554131599996,-79.3972398768,King's Noodle House 富豪麵家,43.6530891014144,-79.39821356650025,Chinese Restaurant
Kensington-Chinatown,43.653554131599996,-79.3972398768,Morals Village 德庄,43.653478325286336,-79.39563324373957,Hotpot Restaurant
Kensington-Chinatown,43.653554131599996,-79.3972398768,R&D,43.65139546032762,-79.39731103382934,Asian Restaurant
Kensington-Chinatown,43.653554131599996,-79.3972398768,Chine Legendary Hot Pot & Noodles 重慶秦媽,43.65444281087195,-79.39870944812398,Hotpot Restaurant
Kensington-Chinatown,43.653554131599996,-79.3972398768,North-East Chinese Restaurant 華北美食,43.6531846832903,-79.3966766276528,Chinese Restaurant
Kensington-Chinatown,43.653554131599996,-79.3972398768,August 8,43.65461641307909,-79.3985709479031,Dim Sum Restaurant
Kensington-Chinatown,43.653554131599996,-79.3972398768,Stay Cafeteria 慢走,43.65545427446646,-79.3991632002347,Asian Restaurant
Kensington-Chinatown,43.653554131599996,-79.3972398768,Sky Dragon Chinese Restaurant 龍翔酒樓,43.65278331265585,-79.39817372355205,Dim Sum Restaurant
Kensington-Chinatown,43.653554131599996,-79.3972398768,New Hong Fatt BBQ Restaurant 新鴻發美食軒,43.65334218256763,-79.39600679909486,Chinese Restaurant
Kensington-Chinatown,43.653554131599996,-79.3972398768,Nak Won,43.653123669571585,-79.39696767945415,Korean Restaurant
Kensington-Chinatown,43.653554131599996,-79.3972398768,China Town,43.65529386337353,-79.39911200869123,Chinese Restaurant
Kensington-Chinatown,43.653554131599996,-79.3972398768,Owl of Minerva,43.652777329709636,-79.39816151985623,Korean Restaurant
Kensington-Chinatown,43.653554131599996,-79.3972398768,Ka Chi,43.65360303946789,-79.39501944436923,Korean Restaurant
Kensington-Chinatown,43.653554131599996,-79.3972398768,Omai,43.656006,-79.392494,Japanese Restaurant
Kensington-Chinatown,43.653554131599996,-79.3972398768,Hua Sang Seafood Restaurant,43.65598631977402,-79.39370277360942,Chinese Restaurant
Kensington-Chinatown,43.653554131599996,-79.3972398768,Wah Sing Seafood Restaurant,43.655935570829165,-79.39378308503211,Chinese Restaurant
Kensington-Chinatown,43.653554131599996,-79.3972398768,Etsu,43.65596995372576,-79.39376142246397,Japanese Restaurant
Kensington-Chinatown,43.653554131599996,-79.3972398768,Xe Lua Vietnamese Cuisine 火車頭,43.65176783974445,-79.39781109434253,Vietnamese Restaurant
Kensington-Chinatown,43.653554131599996,-79.3972398768,Banh Mi Bar,43.65357199802993,-79.40151983926752,Vietnamese Restaurant
Kensington-Chinatown,43.653554131599996,-79.3972398768,Chinese Traditional Buns,43.652714116168525,-79.39900618361557,Chinese Restaurant
Kensington-Chinatown,43.653554131599996,-79.3972398768,Sichuan Landscape Chinese Restaurant,43.65623203083605,-79.39944590351344,Chinese Restaurant
Kensington-Chinatown,43.653554131599996,-79.3972398768,Goldstone Noodle Restaurant 金石,43.6522783893466,-79.39803917534071,Noodle House
Kensington-Chinatown,43.653554131599996,-79.3972398768,Dumpling King,43.653412346592475,-79.39574795404206,Dumpling Restaurant
Kensington-Chinatown,43.653554131599996,-79.3972398768,James Cheese Back Ribs,43.65698248120175,-79.39937706745911,Korean Restaurant
Kensington-Chinatown,43.653554131599996,-79.3972398768,Ten Mile Aroma,43.653493429163355,-79.39537636540804,Chinese Restaurant
Kensington-Chinatown,43.653554131599996,-79.3972398768,Master Mix,43.65222833773805,-79.39764968827049,Chinese Restaurant
Kensington-Chinatown,43.653554131599996,-79.3972398768,Pho Pasteur,43.65268522608909,-79.39901009743289,Vietnamese Restaurant
Kensington-Chinatown,43.653554131599996,-79.3972398768,Canteen Restaurant,43.6528214686215,-79.39827498252554,Chinese Restaurant
Kensington-Chinatown,43.653554131599996,-79.3972398768,Kuni Sushi Ya,43.65228588220273,-79.39773641154456,Sushi Restaurant
Kensington-Chinatown,43.653554131599996,-79.3972398768,Ajisen Ramen 味千拉麵,43.65391272417607,-79.39859327119643,Ramen Restaurant
Kensington-Chinatown,43.653554131599996,-79.3972398768,YunShang Rice Noodle(DownTown)云尚米线,43.653665,-79.395011,Chinese Restaurant
Kensington-Chinatown,43.653554131599996,-79.3972398768,Green Tea Restaurant Downtown,43.652487830335545,-79.39750134944916,Chinese Restaurant
Kensington-Chinatown,43.653554131599996,-79.3972398768,Taste Garden Cantonese Seafood House,43.652293165180595,-79.39782560774081,Chinese Restaurant
Kensington-Chinatown,43.653554131599996,-79.3972398768,Yoo J Express Restaurant (Purple Place! ),43.652564476551404,-79.3989031071905,Chinese Restaurant
Kensington-Chinatown,43.653554131599996,-79.3972398768,Magical Taste Of China,43.653503,-79.39485,Asian Restaurant
Kensington-Chinatown,43.653554131599996,-79.3972398768,Shi Miaodao Yunnan Rice Noodles,43.65353,-79.39851,Noodle House
Kensington-Chinatown,43.653554131599996,-79.3972398768,Kim Vietnamese Restaurant,43.652748,-79.399377,Vietnamese Restaurant
Kensington-Chinatown,43.653554131599996,-79.3972398768,Q1 Pho Famous,43.652828,-79.399021,Vietnamese Restaurant
Kensington-Chinatown,43.653554131599996,-79.3972398768,Dumpling & More,43.653519,-79.395844,Dumpling Restaurant
Kensington-Chinatown,43.653554131599996,-79.3972398768,喜洋洋 Dundas Garden Restaurant,43.65343046297033,-79.39557711180447,Chinese Restaurant
Kensington-Chinatown,43.653554131599996,-79.3972398768,Super Noodle Express 嘉家兰州拉面,43.65446746754959,-79.39874917946675,Noodle House
Kensington-Chinatown,43.653554131599996,-79.3972398768,Awastea 阿華師,43.653795,-79.398111,Noodle House
Kensington-Chinatown,43.653554131599996,-79.3972398768,Vietnamese cuisine,43.651772097191106,-79.39777613042362,Asian Restaurant
Kensington-Chinatown,43.653554131599996,-79.3972398768,Chongqing Liuyishou Hotpot,43.651705,-79.397895,Chinese Restaurant
Kensington-Chinatown,43.653554131599996,-79.3972398768,98 Aroma,43.657107,-79.399827,Chinese Restaurant
Kensington-Chinatown,43.653554131599996,-79.3972398768,The Original Hungary Thai,43.654341289114214,-79.40195513823983,Asian Restaurant
Kensington-Chinatown,43.653554131599996,-79.3972398768,Citywok Kitchen,43.6512,-79.398154,Chinese Restaurant
Kensington-Chinatown,43.653554131599996,-79.3972398768,Si Chuan House,43.65555839611001,-79.39926593581067,Chinese Restaurant
Kensington-Chinatown,43.653554131599996,-79.3972398768,Canton Chilli,43.65630460596687,-79.39947123698828,Chinese Restaurant
Kensington-Chinatown,43.653554131599996,-79.3972398768,Spice and Aroma 食来食往,43.65634578817871,-79.39910531044006,Chinese Restaurant
Kensington-Chinatown,43.653554131599996,-79.3972398768,Koi Koi Sake Bar,43.654867,-79.400578,Japanese Restaurant
Kensington-Chinatown,43.653554131599996,-79.3972398768,Mo'Ramyun,43.65614757920083,-79.39228230349781,Korean Restaurant
Kensington-Chinatown,43.653554131599996,-79.3972398768,Hana Korea,43.65594950005317,-79.39374106568063,Korean Restaurant
Kensington-Chinatown,43.653554131599996,-79.3972398768,Momo San Aburi Sushi Bar,43.656055,-79.393364,Japanese Restaurant
Kensington-Chinatown,43.653554131599996,-79.3972398768,Pan Pan Noodle Bar,43.656086,-79.39324,Noodle House
Kensington-Chinatown,43.653554131599996,-79.3972398768,Hanoi Bistro,43.65607439508232,-79.39304513436153,Noodle House
Kensington-Chinatown,43.653554131599996,-79.3972398768,Kowloon Seafood Dim Sum Restaurant,43.65621662983656,-79.39241824573212,Chinese Restaurant
Kensington-Chinatown,43.653554131599996,-79.3972398768,Charidise,43.65598547591116,-79.39323314717795,Bubble Tea Shop
Kensington-Chinatown,43.653554131599996,-79.3972398768,Hong Kong Bistro Cafe 新香港餐廳,43.65318768167298,-79.39682572626302,Hong Kong Restaurant
Kensington-Chinatown,43.653554131599996,-79.3972398768,Kuni Sushi Ya,43.656129105594225,-79.39298605307937,Sushi Restaurant
Kensington-Chinatown,43.653554131599996,-79.3972398768,Dundas Spring Garden Restaurant,43.653419,-79.395554,Cantonese Restaurant
Kensington-Chinatown,43.653554131599996,-79.3972398768,Gdous Juicy Chicken House,43.651028,-79.397001,Fried Chicken Joint
Kensington-Chinatown,43.653554131599996,-79.3972398768,Tea Shop 168,43.65225917812216,-79.3977602404162,Bubble Tea Shop
Kingsview Village-The Westway,43.69899257220001,-79.5478633059,Emmie's Chinese Restaurant,43.69794474434431,-79.54335451126099,Chinese Restaurant
L'Amoreaux,43.7957160278,-79.3140842409,Happy Lamb Hot Pot,43.79161068939604,-79.31326863757754,Chinese Restaurant
L'Amoreaux,43.7957160278,-79.3140842409,Phoenix Restaurant 金鳳餐廳,43.79819775434163,-79.31843152382791,Chinese Restaurant
L'Amoreaux,43.7957160278,-79.3140842409,Mr Congee Chinese Cuisine 龍粥記,43.798878792587615,-79.3183345011537,Chinese Restaurant
L'Amoreaux,43.7957160278,-79.3140842409,Nantha's Bakery,43.79643013115188,-79.3191507994383,Indian Restaurant
L'Amoreaux,43.7957160278,-79.3140842409,Super Taste Noodle House,43.79821726507988,-79.31851254896291,Noodle House
L'Amoreaux,43.7957160278,-79.3140842409,Dumpling & Szechuan Cuisine（川流不息店）,43.79156742171714,-79.31290015833144,Chinese Restaurant
L'Amoreaux,43.7957160278,-79.3140842409,Yamamoto Japanese Cuisine 山本盛世,43.79858925165167,-79.31855825035903,Japanese Restaurant
